state_id,Thefts Last Week,Thefts Last 30 Days,Thefts Previous 30 Days,Theft Last Six Months,Robbery Last Week,Robbery Last 30 Days,Robbery Last Six Months,Burglary Last Week,Burglary Last 30 Days,Burglary Previous 30 Days,Burglary Last Six Months,Vandalism Last Week,Vandalism Last 30 Days,Vandalism Previous 30 Days,Vandalism Last Six Months,Shooting Last Week,Shooting Last 30 Days,Shooting Previous 30 Days,Shooting Last Six Months,Arson Last Week,Arson Last 30 Days,Arson Previous 30 Days,Arson Last Six Months,Arrest Last Week,Arrest Last 30 Days,Arrest Previous 30 Days,Arrest Last Six Months,Assault Last Week,Assault Last 30 Days,Assault Previous 30 Days,Assault Last Six Months,Other Last Week,Other Last 30 Days,Other Previous 30 Days,Other Last Six Months
VA,0,0,6,23,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,0,0,0,1,9,39,0,2,0,10,0,0,1,4
VA,0,3,3,98,0,0,0,1,0,0,1,6,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,27
VA,20,148,186,853,1,5,6,28,0,2,0,5,12,51,43,299,0,5,1,39,0,0,0,2,19,81,79,486,32,129,131,758,15,62,58,374
VA
VA,21,146,204,1374,1,6,2,35,0,4,10,64,5,36,39,272,2,9,15,45,0,1,0,4,4,41,52,299,10,82,80,557,70,365,347,2946
VA,0,86,118,491,0,3,4,15,0,12,15,64,0,34,42,166,0,0,0,3,0,3,0,4,0,30,43,142,0,70,83,306,0,14,18,83
VA,0,2,3,37,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,4,0,0,0,0,0,1,0,11,0,1,1,24,0,0,0,5
VA,4,41,50,292,1,2,0,2,0,0,0,2,0,10,13,67,0,0,0,1,0,0,0,1,1,12,53,189,2,16,16,116,5,22,26,148
VA,17,119,152,788,0,0,1,8,2,6,13,57,3,20,33,151,0,5,5,33,0,0,0,0,49,398,494,2795,13,98,107,655,91,449,421,2690
VA,3,18,26,137,0,1,0,4,1,1,1,17,2,7,4,36,0,0,0,1,0,0,0,0,0,2,10,55,6,30,36,210,2,11,9,58
PA,0,0,11,23,0,0,0,0,0,0,4,6,0,0,3,6,0,0,1,3,0,0,0,0,0,1,2,6,0,0,3,16,0,11,11,72
PA,0,8,14,107,0,1,5,20,0,0,1,8,0,0,1,17,4,10,10,78,0,0,1,2,2,5,7,56,0,4,6,48,0,16,14,65
PA,0,0,1,34,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,20,0,0,0,12,0,0,0,198
PA,52,481,490,3061,7,31,25,152,2,29,27,210,14,186,225,1314,1,8,7,48,2,7,1,24,5,68,77,476,35,315,321,1889,13,218,245,1762
PA
PA
PA,0,0,1,18,0,0,0,4,0,0,1,3,0,0,0,3,0,3,2,27,0,0,0,0,0,0,0,7,0,0,1,14,0,1,3,9
PA,0,0,3,19,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,3,0,0,1,4,0,0,7,16
PA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,3
PA,0,4,12,99,0,0,0,3,0,3,12,50,0,4,9,68,0,1,0,6,0,0,1,1,0,0,11,49,7,29,37,262,0,6,36,394
PA,0,31,70,309,0,0,2,4,0,10,7,43,0,13,20,85,0,1,4,15,0,0,0,0,0,44,61,309,0,18,78,223,0,58,75,371
PA,2,103,122,689,0,0,1,3,0,0,1,12,0,35,53,275,0,0,0,1,0,0,0,0,0,23,22,138,0,13,8,68,7,97,106,561
PA,4,102,151,814,1,2,1,9,0,4,2,36,1,82,110,619,0,0,0,1,0,0,0,1,0,20,27,175,2,35,24,204,0,125,126,1015
PA,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,0,0,0,0,0,1,1
PA,0,0,1,7,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,6,9,41,0,0,1,2,0,1,0,2
PA,0,7,10,71,0,0,0,0,0,2,0,7,0,1,7,23,0,0,0,0,0,0,1,1,0,13,9,41,4,20,11,80,4,39,26,176
PA,0,8,13,74,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,5,16,72,0,0,0,1,0,2,4,12
PA,0,0,1,36,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,19,0,0,0,13,0,0,0,198
PA,106,880,904,5742,11,56,66,499,3,57,49,410,30,206,221,1396,1,11,23,108,4,12,7,63,15,89,87,559,99,605,552,3573,29,228,201,1313
PA,0,0,6,22,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,2,3,0,0,1,6,0,0,16,26
PA
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,1,56,88,516,0,0,0,7,0,2,13,70,0,32,64,357,0,1,0,4,0,0,1,1,0,14,25,125,8,47,41,308,0,77,106,852
PA,4,77,112,617,1,4,2,16,0,13,14,69,1,18,26,134,0,2,7,23,0,1,0,2,0,35,52,260,2,35,95,327,0,71,117,540
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
PA
PA
PA
PA,0,4,8,70,0,0,0,1,0,0,2,9,0,1,1,16,0,1,1,2,0,0,0,0,0,4,21,109,0,4,5,16,0,5,19,73
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PA,0,12,31,150,0,0,1,1,0,4,0,7,0,4,3,30,0,0,2,2,0,0,0,0,0,36,46,268,0,0,3,7,0,0,0,3
PA
PA,54,418,362,2597,6,14,23,163,2,22,21,172,17,103,137,751,1,7,15,51,1,7,2,28,3,37,46,230,55,302,277,1743,10,99,106,614
PA,9,40,46,280,0,1,0,4,1,3,1,13,0,4,5,18,0,1,0,8,0,1,0,1,2,26,24,128,2,40,28,146,0,46,64,333
PA,8,32,38,238,3,8,3,26,10,25,12,80,1,1,0,1,7,17,8,60,0,0,0,3,5,31,20,160,9,39,18,167,9,38,14,143
PA,24,265,318,1875,6,12,10,54,0,14,13,110,6,133,173,987,0,2,5,21,1,1,0,4,1,42,59,314,13,170,178,1007,3,158,193,1403
PA,14,232,277,1527,5,7,4,34,0,5,8,64,2,94,138,704,0,0,5,20,0,0,0,1,0,38,39,271,7,102,82,543,7,155,183,1146
PA
PA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0,1,0,0,0,4
PA,77,572,570,3751,8,29,40,306,1,24,32,213,16,119,145,920,1,10,16,77,2,9,1,37,7,48,51,311,65,386,369,2272,20,132,108,691
PA
PA,0,6,8,29,0,0,0,1,0,0,1,6,0,1,2,13,0,0,1,3,0,0,0,0,0,7,5,44,0,3,5,19,0,2,7,46
PA,0,0,1,9,0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,8,0,0,0,0,0,3,14,73,0,1,5,6,0,2,21,46
PA,0,1,6,38,0,0,0,0,0,0,1,3,0,0,0,4,0,2,2,8,0,0,0,0,0,3,17,94,0,2,2,7,0,3,3,15
PA,0,8,18,64,0,0,0,0,0,2,0,5,0,3,1,10,0,0,3,3,0,0,0,0,0,8,19,92,0,0,0,3,0,0,1,12
PA,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,14,0,14,5,52,0,0,1,1
PA,134,941,927,5594,12,66,52,368,9,63,61,470,31,241,283,1579,4,30,10,111,2,11,8,75,15,112,109,750,83,606,615,3541,41,289,318,1849
PA
PA,0,10,5,33,0,0,0,0,0,3,2,16,0,1,1,7,0,0,0,4,0,0,1,2,1,3,2,11,0,1,8,29,2,22,21,90
PA,0,14,33,197,0,0,1,2,0,4,1,8,0,4,6,37,0,0,2,2,0,0,0,0,0,42,53,300,0,2,21,44,0,10,15,56
PA,9,30,20,186,0,1,0,1,1,1,0,5,1,4,0,9,0,0,0,0,0,1,1,2,3,10,18,85,4,11,7,51,0,1,5,15
PA,10,46,52,334,0,1,0,4,1,3,1,14,1,5,3,21,0,1,0,9,0,1,1,2,3,28,28,151,6,41,25,151,2,39,55,286
PA,35,350,399,2455,5,10,9,62,1,21,15,141,8,152,187,1106,0,4,3,20,2,4,1,11,2,40,57,314,22,206,208,1209,3,171,204,1501
PA,16,135,103,817,0,2,5,26,1,2,3,29,1,13,12,122,0,1,0,3,0,0,2,4,0,2,6,61,8,31,41,221,2,13,14,137
PA,0,0,2,47,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,15,1,8,3,73,0,0,0,156
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,0,2,1,11,0,0,0,0,0,0,1,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,14,48,0,0,1,3,0,4,22,65
PA,2,103,122,698,0,0,1,4,0,0,0,13,0,39,56,313,0,0,0,0,0,0,0,0,0,23,23,145,0,13,8,68,7,99,105,591
PA
PA,2,55,49,286,0,0,1,4,0,0,0,1,0,4,8,44,0,1,1,7,0,0,0,0,0,8,6,36,0,2,2,14,7,44,56,222
PA,0,12,30,122,0,0,0,0,0,3,0,8,0,4,3,21,0,0,2,2,0,0,0,0,0,34,44,239,0,0,0,3,0,0,1,3
PA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,77,0,0,0,1,0,0,0,7
PA
PA
PA,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,20,0,0,0,0,0,0,0,0,16,92,68,486,0,1,0,3
PA,0,167,216,1281,0,24,30,132,0,36,172,551,0,42,55,328,1,53,62,341,0,0,0,0,0,111,136,680,0,569,646,3455,0,1464,1852,8822
PA,0,15,20,142,0,0,0,1,0,2,0,8,0,1,6,24,0,0,0,6,0,0,1,1,1,17,25,113,4,20,11,80,4,37,24,172
PA,0,5,7,43,0,0,0,2,0,0,0,1,0,0,1,6,1,4,5,31,0,0,1,2,0,1,2,11,0,1,0,18,0,10,6,58
PA
PA,0,0,11,82,0,0,0,3,0,2,11,45,0,1,6,36,0,1,0,6,0,0,1,1,0,0,7,44,7,31,36,258,0,1,31,336
PA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,14,5,61,0,0,1,1
PA,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,4,0,0,3,3,0,0,0,0,0,1,4,21,0,0,0,0,0,0,1,16
PA,47,370,331,2330,2,11,8,56,3,12,10,77,5,52,51,329,0,1,3,13,0,1,3,9,1,7,12,92,18,90,93,567,6,36,34,264
PA,757,5450,5390,33277,61,335,314,2301,42,378,418,2544,137,1039,1068,6698,6,62,77,460,10,58,40,349,75,501,521,3258,432,2835,2855,16794,135,1008,1044,6183
PA,0,0,2,12,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,5,0,3,4,15,0,1,0,7
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,0,1,0,88,0,1,5,21,0,0,1,8,0,0,0,18,3,11,13,100,0,0,0,0,1,3,3,32,0,2,6,55,0,3,4,41
PA,2,41,49,393,0,0,1,6,0,3,11,48,0,6,20,111,0,0,0,2,0,0,1,1,0,2,10,38,8,35,31,235,0,25,49,399
PA,0,2,1,7,0,0,0,0,0,1,1,2,0,0,0,1,0,3,0,7,0,0,0,0,0,14,1,15,0,0,2,2,0,1,0,5
PA,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,8,0,0,0,0,0,1,2,7,3,8,11,62,0,0,5,21
PA,0,28,41,247,0,0,0,1,0,2,1,18,0,20,35,209,0,0,0,1,0,0,0,0,0,10,12,65,0,13,9,63,0,49,49,374
PA,0,23,229,1055,0,0,9,16,0,0,36,136,0,3,7,36,0,1,26,128,0,0,0,0,0,8,62,395,0,7,319,861,0,94,460,1823
PA,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
PA,0,0,2,36,0,0,0,1,0,0,1,5,0,1,1,13,0,0,0,3,0,0,0,0,0,3,3,29,0,3,1,8,0,0,3,15
PA,0,0,0,3,0,1,0,2,0,0,0,1,0,1,0,1,0,1,0,7,0,0,0,0,1,2,1,8,0,1,0,11,0,0,0,1
PA,4,31,29,170,0,0,0,1,1,2,0,7,1,4,7,22,0,0,0,0,0,0,0,0,5,50,67,245,2,50,38,144,7,101,115,497
PA,3,60,51,305,0,0,1,3,0,0,0,1,0,5,9,46,0,0,0,0,0,0,0,0,0,10,7,41,0,2,2,12,7,46,58,230
PA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
PA,0,5,7,44,0,0,0,5,0,0,0,2,0,0,1,5,1,4,5,39,0,0,1,2,0,1,3,11,0,1,1,17,0,12,6,40
PA,9,34,40,228,0,1,0,4,0,1,1,5,0,3,3,12,0,0,0,5,0,1,0,1,1,22,18,104,2,23,18,94,0,38,41,235
PA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,13,7,61,0,0,1,1
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,0,7,16,106,0,0,0,0,0,6,16,45,1,1,5,26,0,0,4,5,0,0,2,2,1,9,25,132,2,26,22,118,2,26,34,252
PA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,15,6,65,0,0,1,1
PA,0,22,214,976,0,0,9,16,0,0,35,133,0,3,7,36,0,1,21,118,0,0,0,0,0,8,61,378,0,7,324,871,0,87,462,1809
PA,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,70,0,0,0,1,0,0,1,2
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PA,0,2,1,7,0,0,0,0,0,1,1,2,0,0,0,0,0,3,1,9,0,0,0,0,0,16,1,18,0,0,2,2,0,1,0,5
PA,0,0,0,2,0,1,0,2,0,0,0,1,0,1,0,1,0,1,0,6,0,0,0,0,1,2,1,8,0,1,0,12,0,0,0,1
PA,84,628,622,4006,7,25,37,277,2,36,32,261,21,132,167,979,1,7,20,74,3,10,4,42,5,49,54,322,73,422,395,2429,14,147,141,816
PA,0,23,196,896,0,0,9,16,0,0,33,127,0,3,7,36,0,1,22,110,0,0,0,0,0,8,61,364,0,7,312,825,0,94,436,1741
PA,0,23,23,185,0,4,3,12,0,5,28,82,0,5,16,68,0,15,20,74,0,0,0,0,0,19,30,140,0,116,119,570,0,213,237,1051
PA,12,82,98,513,0,0,0,3,16,92,96,543,2,10,13,48,0,0,0,0,0,0,1,1,6,90,90,499,14,147,106,588,74,474,511,2917
PA,8,47,64,315,2,6,4,21,1,5,11,46,6,23,40,156,2,6,11,31,1,1,0,3,25,97,117,540,13,45,75,283,8,50,71,316
RI,0,3,3,9,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
RI,62,376,276,1897,3,11,8,56,4,23,32,173,24,129,116,761,1,9,8,48,0,0,3,5,16,107,111,651,27,112,107,682,31,158,168,947
RI,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
RI,0,3,3,9,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
SC
SC,0,3,9,34,0,0,0,0,0,2,1,6,0,1,4,11,0,3,2,14,0,0,0,0,0,2,5,21,0,6,6,49,0,7,9,52
SC,0,75,111,616,0,1,1,6,0,8,5,46,0,19,23,107,0,8,6,54,0,0,2,2,0,26,35,189,1,60,58,376,0,66,84,477
SC,24,193,197,1103,0,0,2,5,7,29,29,184,0,0,0,4,0,0,0,1,1,4,3,13,3,9,4,35,3,9,6,58,2,5,8,30
SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
SC,16,106,121,695,0,0,1,12,4,18,23,136,0,8,12,66,0,0,0,0,0,1,2,10,5,14,28,179,11,49,64,320,6,55,58,345
SC,0,8,19,88,0,0,0,0,0,2,3,9,0,1,5,19,0,5,2,12,0,0,0,0,0,3,1,14,0,4,6,27,0,3,13,63
SC,0,6,5,42,1,1,0,2,0,1,0,4,0,0,0,1,1,1,3,7,0,0,0,0,0,2,6,39,0,2,2,14,0,1,1,8
SC,0,42,36,391,0,3,4,17,0,2,19,69,0,0,0,0,0,1,1,5,0,0,0,0,0,64,119,560,0,15,14,100,0,1,0,4
SC,2,19,24,153,0,0,0,1,0,2,2,28,1,9,5,51,0,0,0,0,0,0,0,1,2,25,20,127,6,26,27,128,3,22,14,129
SC,0,6,6,83,0,0,0,0,0,3,1,7,0,5,5,34,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,13,0,44,50,369
SC,0,89,128,720,0,9,7,54,0,28,33,212,0,3,5,26,0,0,0,3,0,0,2,12,0,69,92,541,0,122,146,788,0,46,72,441
SC
SC,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1,2,2,16,0,0,0,0,2,5,2,31,0,1,0,3,0,1,0,3,0,0,0,0,0,0,0,7,3,4,6,21,5,16,14,92
SC,92,324,288,1800,0,0,4,20,121,612,598,3446,20,88,62,562,18,77,35,321,0,0,0,0,11,36,42,233,60,251,171,1231,284,1194,1180,6550
SC
SC,6,32,17,131,0,0,1,3,1,2,5,23,0,1,1,10,0,0,1,4,0,0,0,1,1,2,3,44,0,6,8,63,1,13,9,80
SC,89,628,668,4022,0,8,20,85,7,70,107,544,6,75,113,565,0,0,1,2,0,2,1,8,19,289,360,2175,46,373,430,2477,52,456,506,2927
SC,37,310,361,2256,0,4,11,51,5,44,63,293,5,43,65,317,0,1,1,4,0,2,1,6,15,187,231,1412,24,199,209,1266,35,296,328,1992
SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC,4,19,10,84,0,0,1,2,1,2,4,15,0,0,0,5,1,1,1,3,0,0,0,1,1,1,1,25,0,5,5,38,1,3,7,42
SC,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9
SC,121,662,560,3515,1,5,0,29,13,70,75,452,27,134,128,632,30,92,97,656,0,0,0,0,32,208,191,996,254,1139,1024,6053,393,1620,1691,8356
SC
SC,0,1,0,5,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,4,7
SC,11,69,74,615,0,1,0,3,3,7,9,73,4,12,16,113,1,8,11,53,0,0,0,0,4,33,30,299,39,138,136,880,55,213,244,1103
SC,1,4,11,64,0,0,0,0,0,1,2,20,1,2,11,31,0,0,0,0,0,0,0,0,3,18,14,108,1,18,19,80,96,491,566,3143
SC,0,74,102,517,0,1,5,14,0,7,19,98,0,26,60,237,0,2,0,7,0,1,0,2,0,18,27,113,1,51,95,447,0,21,37,158
SC,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
SC,11,43,33,198,0,0,0,1,0,2,3,21,4,12,10,48,3,8,4,41,0,0,0,0,5,18,8,71,13,61,67,379,15,80,92,508
SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SC,0,9,16,70,0,1,2,4,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,0,1,2,33,0,0,2,7
SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC
SC,35,292,259,1456,1,26,34,104,5,93,109,444,0,0,0,0,1,1,1,11,0,0,1,8,0,1,0,6,2,48,65,188,0,0,0,3
SC,0,0,2,12,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,48,137
SC,4,113,194,1032,0,4,1,12,0,4,13,53,0,15,27,128,0,8,8,56,0,0,2,5,2,50,82,525,3,103,120,699,1,263,359,2355
SC,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,61,100,537,0,7,3,36,0,19,22,145,0,3,5,26,0,0,0,2,0,0,1,4,0,52,64,401,0,86,115,576,0,42,61,386
SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD
SD
SD
SD,5,17,22,113,0,1,0,3,1,6,5,25,2,10,6,30,0,2,4,14,0,0,0,0,10,47,58,311,7,44,49,273,21,137,104,645
SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,112,602,576,2644,1,8,13,41,52,214,183,843,25,123,127,471,6,34,31,129,0,0,0,0,395,1902,1842,5626,61,294,259,1061,564,2508,2156,9567
SD
TN,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,2,0,1,1,8
TN,0,25,40,246,0,0,1,2,0,2,10,45,0,6,12,55,0,0,0,2,0,0,0,0,0,6,21,173,0,12,12,86,0,14,39,216
TN,0,206,329,2012,0,5,6,64,0,21,39,218,0,1,0,5,0,5,6,36,0,1,0,5,0,11,27,126,2,91,144,821,0,73,100,665
TN,135,685,630,4230,10,34,49,328,114,721,838,4904,9,78,52,377,15,69,71,402,0,0,0,0,3,48,39,222,41,312,325,1682,348,2118,2075,13084
TN
TN,20,161,212,1275,4,23,8,151,34,192,232,1394,5,21,17,103,7,21,28,201,0,0,0,0,0,10,13,66,8,60,60,463,91,648,672,4162
TN,340,1627,1505,9183,2,41,34,193,19,88,98,658,25,159,162,1051,49,231,209,1200,0,3,2,11,42,251,276,1477,195,940,865,4906,414,1836,1860,10441
TN,33,151,195,993,0,0,1,3,10,41,49,317,6,34,46,242,4,26,36,202,0,0,0,0,11,50,59,332,21,112,182,689,279,1202,1666,8671
TN,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2
TN,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,3
TN,0,0,0,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,28
TN,123,576,536,3481,1,15,21,94,9,42,45,318,11,70,64,486,28,128,115,672,0,1,0,5,18,111,129,720,101,440,387,2270,186,869,875,4921
TN,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TN,0,189,369,2189,0,2,2,53,0,14,33,175,0,2,1,13,2,5,5,40,0,0,0,0,0,15,42,172,1,77,164,814,0,86,133,825
TN
TN,51,171,168,1185,0,0,1,2,3,10,20,110,1,3,3,23,11,38,40,248,0,0,0,0,2,8,12,56,29,156,144,848,104,468,469,2698
TN,3,46,61,446,2,7,3,32,13,46,46,334,1,8,12,42,0,8,8,47,0,0,0,0,0,4,8,19,3,29,30,178,33,148,202,1060
TN,42,224,210,1386,1,5,8,40,3,34,31,163,16,67,65,460,19,62,51,356,0,0,2,4,24,108,110,579,41,208,215,1259,84,368,348,2131
TN,16,93,116,399,1,1,0,2,2,7,5,29,1,26,21,85,0,0,0,0,0,0,0,1,7,40,49,159,13,46,45,183,11,55,48,181
TN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,5
TN,12,236,381,1211,0,0,0,0,0,29,42,138,16,272,412,1255,0,5,11,30,0,0,0,0,31,679,785,2835,3,79,152,459,30,675,942,3017
TN,155,1071,992,5363,1,17,16,120,23,253,191,1278,57,284,303,1691,4,25,23,139,0,0,0,0,40,239,298,1444,273,1330,894,4649,606,3364,3281,20193
TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,3,0,1,1,8
TN,117,2412,3388,21070,8,133,200,1241,18,372,569,3411,54,361,371,2311,17,117,90,584,4,45,45,227,39,562,816,3881,111,1755,2579,13384,18,846,1388,8268
TN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
TN,64,286,329,1798,1,1,1,6,17,90,95,633,16,71,84,452,6,34,59,309,0,0,0,0,19,78,101,525,40,193,297,1234,519,2289,3155,16778
TN,0,1,2,18,0,4,0,9,0,0,0,3,0,0,0,0,0,3,2,15,0,0,0,0,2,3,2,6,0,0,1,6,0,1,2,6
TN,583,3358,3852,23006,61,324,318,2014,579,3235,3571,21710,56,467,462,2540,102,427,540,3108,0,3,2,6,28,338,404,1996,262,2148,2356,11820,2265,12675,13134,78543
TN,114,516,515,2868,0,8,9,48,5,27,32,227,5,49,45,306,12,73,61,341,0,0,0,4,12,76,87,455,59,302,310,1545,140,647,702,3690
