Name,City,State,Zip,County,IsPrivate,Level,LowGrade,HighGrade,RankStars,PupilTeacherRatio
Stewart Elementary,Lubbock,TX,79414,Lubbock County,False,Elementary,PK,5,3,15.4
Carmona-Harrison Elementary,Lubbock,TX,79415,Lubbock County,False,Elementary,PK,5,2,15.8
Centennial Elementary,Lubbock,TX,79416,Lubbock County,False,Elementary,PK,5,1,17.2
All Saints Episcopal School Lubbock,Lubbock,TX,79423,Lubbock County,True,Private,K,12,n/a,6.0
Calvary Baptist Weekday Ministries,Lubbock,TX,79424,Lubbock County,True,Private,PK,K,n/a,8.5
Kingdom Preparatory Academy,Lubbock,TX,79464,Lubbock County,True,Private,PK,12,n/a,9.0
Anson Elementary,Anson,TX,79501,Jones County,False,Elementary,PK,5,2,11.4
Aspermont Elementary,Aspermont,TX,79502,Stonewall County,False,Elementary,PK,5,3,11.2
Lueders-Avoca High School,Avoca,TX,79503,Jones County,False,High,9,12,3,3.5
Baird Elementary,Baird,TX,79504,Callahan County,False,Elementary,PK,5,2,11.2
Benjamin School,Benjamin,TX,79505,Knox County,False,Alternative,PK,12,n/a,6.9
Blackwell School,Blackwell,TX,79506,Nolan County,False,Alternative,PK,12,n/a,7.0
Buffalo Gap Elementary,Buffalo Gap,TX,79508,Taylor County,False,Elementary,PK,5,5,13.5
Clyde Elementary,Clyde,TX,79510,Callahan County,False,Elementary,PK,2,n/a,15.8
Coahoma Elementary,Coahoma,TX,79511,Howard County,False,Elementary,PK,5,2,14.3
Colorado Elementary And Middle,Colorado City,TX,79512,Mitchell County,False,Elementary,PK,8,1,15.6
Hamlin Collegiate Elementary,Hamlin,TX,79520,Jones County,False,Elementary,PK,6,2,14.3
Haskell Elementary,Haskell,TX,79521,Haskell County,False,Elementary,PK,5,3,12.8
Hawley Elementary,Hawley,TX,79525,Jones County,False,Elementary,PK,5,2,11.7
Hermleigh School,Hermleigh,TX,79526,Scurry County,False,Alternative,PK,12,n/a,10.4
Ira School,Ira,TX,79527,Scurry County,False,Alternative,PK,12,n/a,11.3
Jayton Schools,Jayton,TX,79528,Kent County,False,Alternative,PK,12,n/a,7.9
Knox City School,Knox City,TX,79529,Knox County,False,Alternative,PK,12,n/a,7.7
Lawn Elementary,Lawn,TX,79530,Taylor County,False,Elementary,PK,5,4,14.7
Loraine School,Loraine,TX,79532,Mitchell County,False,Alternative,PK,12,n/a,7.5
Lueders-Avoca El/J H,Lueders,TX,79533,Jones County,False,Elementary,PK,8,1,6.3
Merkel Elementary,Merkel,TX,79536,Taylor County,False,Elementary,PK,5,2,14.3
Roby Consolidated Independent School District,Roby,TX,79543,Fisher County,False,Alternative,PK,12,n/a,8.8
Highland School,Roscoe,TX,79545,Nolan County,False,Alternative,PK,12,n/a,9.8
Rotan K-12,Rotan,TX,79546,Fisher County,False,Alternative,PK,12,n/a,9.2
Rule School,Rule,TX,79547,Haskell County,False,Alternative,PK,12,n/a,8.6
Snyder High School,Snyder,TX,79549,Scurry County,False,High,8,12,2,11.3
Snyder Christian School,Snyder,TX,79550,Scurry County,True,Private,PK,8,n/a,7.5
Oliver Elementary,Stamford,TX,79553,Jones County,False,Elementary,PK,5,2,12.9
Cornerstone Christian School,Sweetwater,TX,79556,Nolan County,True,Private,PK,4,n/a,6.0
Trent Independent School District,Trent,TX,79561,Taylor County,False,Alternative,PK,12,n/a,7.6
Jim Ned High School,Tuscola,TX,79562,Taylor County,False,High,9,12,4,12.9
Westbrook School,Westbrook,TX,79565,Mitchell County,False,Alternative,PK,12,n/a,12.2
Winters Elementary,Winters,TX,79567,Runnels County,False,Elementary,PK,6,2,11.5
Abilene Christian Schools,Abilene,TX,79601,Taylor County,True,Private,PK,12,n/a,40.0
Academy For Technology Engineering Math & Science,Abilene,TX,79602,Taylor County,False,High,9,12,5,11.5
Abilene High School,Abilene,TX,79603,Taylor County,False,High,9,12,2,15.9
Alcorta Elementary,Abilene,TX,79605,Taylor County,False,Elementary,PK,5,2,15.7
A Habitat For Learning,Abilene,TX,79606,Taylor County,True,Private,PK,12,n/a,n/a
Carver Center,Midland,TX,79701,Midland County,False,Elementary,1,6,5,16.6
Alamo J H,Midland,TX,79703,Midland County,False,Middle,7,8,0,15.3
Barbara Culver Juvenile Detention Center,Midland,TX,79705,Midland County,False,Middle,6,10,n/a,0.4
Barbara Yarbrough Elementary,Midland,TX,79706,Midland County,False,Elementary,PK,6,3,19.0
Abell J H,Midland,TX,79707,Midland County,False,Middle,7,8,1,16.6
Sands Consolidated Independent School District,Ackerly,TX,79713,Dawson County,False,Alternative,PK,12,n/a,11.2
Andrews Education Center,Andrews,TX,79714,Andrews County,False,High,9,12,0,10.0
Balmorhea School,Balmorhea,TX,79718,Reeves County,False,Alternative,PK,12,n/a,7.2
Big Spring Daep,Big Spring,TX,79720,Howard County,False,High,5,12,n/a,0.0
Crane Elementary,Crane,TX,79731,Crane County,False,Elementary,PK,5,1,17.4
Forsan High School,Forsan,TX,79733,Howard County,False,High,6,12,4,10.8
Ft Davis School,Fort Davis,TX,79734,Jeff Davis County,False,Alternative,PK,12,n/a,8.5
Butz Preparatory Academy,Fort Stockton,TX,79735,Pecos County,False,Alternative,3,12,n/a,9.8
Borden County School,Gail,TX,79738,Borden County,False,Alternative,PK,12,n/a,9.4
Garden City Elementary,Garden City,TX,79739,Glasscock County,False,Elementary,PK,5,5,8.0
Grandfalls-Royalty School,Grandfalls,TX,79742,Ward County,False,Alternative,PK,12,n/a,8.1
Buena Vista School,Imperial,TX,79743,Pecos County,False,Alternative,PK,12,n/a,13.2
Iraan Elementary,Iraan,TX,79744,Pecos County,False,Elementary,PK,5,1,13.2
Kermit Elementary,Kermit,TX,79745,Winkler County,False,Elementary,PK,4,1,17.2
Grady School,Lenorah,TX,79749,Martin County,False,Alternative,PK,12,n/a,11.9
McCamey High School,McCamey,TX,79752,Upton County,False,High,9,12,1,9.1
George Cullender Kind,Monahans,TX,79756,Ward County,False,Elementary,PK,K,n/a,19.6
Gale Pond Alamo Elementary,Odessa,TX,79760,Ector County,False,Elementary,PK,5,4,18.6
Austin Montessori Magnet,Odessa,TX,79761,Ector County,False,Elementary,PK,6,3,19.0
Alter Educational Center,Odessa,TX,79762,Ector County,False,High,6,12,0,14.6
Cameron Dual Language Magnet,Odessa,TX,79763,Ector County,False,Elementary,PK,6,3,19.0
Burleson Elementary,Odessa,TX,79764,Ector County,False,Elementary,K,5,0,18.7
Barbara Jordan Elementary,Odessa,TX,79765,Ector County,False,Elementary,K,5,2,20.7
Sherwood Christian Academy,Odessa,TX,79768,Ector County,True,Private,K,12,n/a,n/a
Austin Elementary,Pecos,TX,79772,Reeves County,False,Elementary,1,3,n/a,15.4
Rankin School,Rankin,TX,79778,Upton County,False,Alternative,PK,12,n/a,7.2
Stanton Elementary,Stanton,TX,79782,Martin County,False,Elementary,PK,5,3,12.9
Wink Elementary,Wink,TX,79789,Winkler County,False,Elementary,PK,6,3,9.4
Anthony Elementary,Anthony,TX,79821,El Paso County,False,Elementary,PK,5,1,13.9
Alpine Elementary,Alpine,TX,79830,Brewster County,False,Elementary,PK,4,1,12.1
Alpine Christian School,Alpine,TX,79831,Brewster County,True,Private,PK,12,n/a,6.8
San Vicente Elementary,Big Bend National Park,TX,79834,Brewster County,False,Elementary,PK,8,n/a,2.2
Canutillo Elementary,Canutillo,TX,79835,El Paso County,False,Elementary,PK,5,4,14.5
Clint High School,Clint,TX,79836,El Paso County,False,High,9,12,2,16.3
Dell City School,Dell City,TX,79837,Hudspeth County,False,Alternative,K,12,n/a,7.0
Fabens Elementary,Fabens,TX,79838,El Paso County,False,Elementary,PK,3,n/a,15.1
Benito Martinez Elementary,Fort Hancock,TX,79839,Hudspeth County,False,Elementary,PK,5,2,11.7
Marathon Independent School District,Marathon,TX,79842,Brewster County,False,Alternative,PK,12,n/a,5.2
Marfa Schools,Marfa,TX,79843,Presidio County,False,Alternative,PK,12,n/a,8.9
Lucy Rede Franco Middle,Presidio,TX,79845,Presidio County,False,Middle,6,8,3,14.3
Sanderson Schools,Sanderson,TX,79848,Terrell County,False,Alternative,PK,12,n/a,8.5
Alfonso Borrego Senior Elementary,San Elizario,TX,79849,El Paso County,False,Elementary,3,6,1,15.9
Sierra Blanca School,Sierra Blanca,TX,79851,Hudspeth County,False,Alternative,PK,12,n/a,8.9
Big Bend High School,Terlingua,TX,79852,Brewster County,False,Alternative,PK,12,n/a,9.1
Tornillo Daep,Tornillo,TX,79853,El Paso County,False,,,,n/a,n/a
Valentine School,Valentine,TX,79854,Jeff Davis County,False,Alternative,PK,12,n/a,4.3
Van Horn School,Van Horn,TX,79855,Culberson County,False,Alternative,PK,12,n/a,12.2
Aoy Elementary,El Paso,TX,79901,El Paso County,False,Elementary,PK,5,1,12.4
About Face Program Elementary,El Paso,TX,79902,El Paso County,False,Elementary,3,5,n/a,1.3
Coldwell Elementary,El Paso,TX,79903,El Paso County,False,Elementary,PK,5,4,13.4
About Face Jjaep,El Paso,TX,79904,El Paso County,False,,,,n/a,n/a
Bowie High School,El Paso,TX,79905,El Paso County,False,High,9,12,0,15.5
Bliss Elementary,El Paso,TX,79906,El Paso County,False,Elementary,PK,5,3,14.3
Adult/Community Learning Center,El Paso,TX,79907,El Paso County,False,Adult Education,,,n/a,Unknown
Milam Elementary,El Paso,TX,79908,El Paso County,False,Elementary,PK,5,4,16.4
Brown Middle,El Paso,TX,79912,El Paso County,False,Middle,6,8,2,17.8
Bel Air High School,El Paso,TX,79915,El Paso County,False,High,9,12,3,15.3
Community Of Faith Christian School,El Paso,TX,79922,El Paso County,True,Private,PK,8,n/a,n/a
Andress High School,El Paso,TX,79924,El Paso County,False,High,9,12,2,15.9
Bibleland,El Paso,TX,79925,El Paso County,True,Private,PK,2,n/a,4.0
Bethesda Christian Academy,El Paso,TX,79927,El Paso County,True,Private,2,12,n/a,10.2
Ben Narbuth Elementary,El Paso,TX,79928,El Paso County,False,Elementary,PK,5,3,19.0
Austin High School,El Paso,TX,79930,El Paso County,False,High,9,12,1,13.9
Canutillo High School,El Paso,TX,79932,El Paso County,False,High,9,12,2,16.0
Barron Elementary,El Paso,TX,79934,El Paso County,False,Elementary,PK,5,2,12.6
Eastwood Middle,El Paso,TX,79935,El Paso County,False,Middle,6,8,3,14.8
Americas High School,El Paso,TX,79936,El Paso County,False,High,9,12,3,17.0
Cactus Trails,El Paso,TX,79938,El Paso County,False,Elementary,PK,5,5,17.7
Altamont High,Altamont,UT,84001,Duchesne County,False,High,7,12,3,15.0
Alpine Online School,American Fork,UT,84003,Utah County,False,Elementary,K,8,n/a,16.9
Alpine School,Alpine,UT,84004,Utah County,False,Elementary,PK,6,5,23.6
Black Ridge School,Eagle Mountain,UT,84005,Utah County,False,Elementary,PK,6,3,26.5
American Academy of Innovation,South Jordan,UT,84009,Salt Lake County,False,High,6,12,1,18.3
Adelaide School,Bountiful,UT,84010,Davis County,False,Elementary,PK,6,1,21.3
Cedar Valley School,Cedar Fort,UT,84013,Utah County,False,Elementary,PK,6,n/a,14.1
Centerville Junior High,Centerville,UT,84014,Davis County,False,Middle,7,9,3,25.1
Antelope School,Clearfield,UT,84015,Davis County,False,Elementary,PK,6,2,23.7
North Summit High,Coalville,UT,84017,Summit County,False,High,9,12,5,16.2
American Preparatory Academy - Draper #1,Draper,UT,84020,Salt Lake County,False,Elementary,K,6,n/a,25.5
Duchesne High,Duchesne,UT,84021,Duchesne County,False,High,7,12,2,19.9
Dugway,Dugway,UT,84022,Tooele County,False,Alternative,K,12,n/a,8.6
Flaming Gorge School,Dutch John,UT,84023,Daggett County,False,Elementary,PK,5,n/a,12.5
Ascent Academies of Utah Farmington,Farmington,UT,84025,Davis County,False,Alternative,K,9,n/a,14.9
Uintah River High,Fort Duchesne,UT,84026,Uintah County,False,High,9,12,n/a,9.3
Grantsville High,Grantsville,UT,84029,Tooele County,False,High,9,12,3,18.8
Daniels Academy,Heber City,UT,84032,Wasatch County,True,Private,9,12,n/a,9.0
Ibapah School,Ibapah,UT,84034,Tooele County,False,Elementary,K,6,n/a,10.0
South Summit High,Kamas,UT,84036,Summit County,False,High,9,12,3,19.7
Catalyst Center,Kaysville,UT,84037,Davis County,False,High,9,12,n/a,0.0
North Rich School,Laketown,UT,84038,Rich County,False,Elementary,K,5,n/a,14.8
Lapoint School,Lapoint,UT,84039,Uintah County,False,Elementary,K,5,n/a,15.8
Adams School,Layton,UT,84040,Davis County,False,Elementary,PK,6,3,25.3
Central Davis Junior High,Layton,UT,84041,Davis County,False,Middle,7,9,2,25.8
Karl G. Maeser Preparatory Academy,Lindon,UT,84042,Utah County,False,High,7,12,5,16.2
Alta Independent,Lehi,UT,84043,Utah County,True,Private,7,12,n/a,n/a
Copper Hills School,Magna,UT,84044,Salt Lake County,False,Elementary,PK,6,1,19.9
Harbor Point Elementary,Saratoga Springs,UT,84045,Utah County,False,Elementary,PK,6,2,26.6
Daggett Preschool,Manila,UT,84046,Daggett County,False,Elementary,PK,PK,n/a,Unknown
Copperview School,Midvale,UT,84047,Salt Lake County,False,Elementary,K,5,0,18.1
Midway School,Midway,UT,84049,Wasatch County,False,Elementary,PK,5,5,20.4
Morgan High,Morgan,UT,84050,Morgan County,False,High,9,12,3,24.3
Con Amore School,Myton,UT,84052,Duchesne County,False,Alternative,PK,12,n/a,17.0
Neola School,Neola,UT,84053,Duchesne County,False,Elementary,K,5,n/a,14.0
Foxboro School,North Salt Lake,UT,84054,Davis County,False,Elementary,PK,6,1,21.3
Aspen School,Orem,UT,84057,Utah County,False,Elementary,PK,6,4,23.6
Blind South,Orem,UT,84058,Utah County,False,Elementary,PK,6,n/a,Unknown
Franklin Discovery Academy,Vineyard,UT,84059,Utah County,False,Elementary,K,6,0,19.1
Mc Polin Preschool,Park City,UT,84060,Summit County,False,Elementary,PK,PK,n/a,Unknown
Canyon Grove Academy,Pleasant Grove,UT,84062,Utah County,False,Elementary,K,8,1,28.5
Rich High,Randolph,UT,84064,Rich County,False,High,9,12,n/a,18.7
Bluffdale School,Bluffdale,UT,84065,Salt Lake County,False,Elementary,K,6,3,23.3
Basin Online School,Roosevelt,UT,84066,Uintah County,False,Alternative,K,12,n/a,7.7
Bridge Elementary School,Roy,UT,84067,Weber County,False,Elementary,K,6,0,26.3
Parleys Park School,Park City,UT,84068,Summit County,False,Elementary,K,5,3,14.9
Canyons Online,Sandy,UT,84070,Salt Lake County,False,Elementary,K,8,n/a,19.3
Tabiona High,Tabiona,UT,84072,Duchesne County,False,High,7,12,n/a,10.5
Alpine Academy - Mountain View Campus,Erda,UT,84074,Tooele County,True,Private,7,12,n/a,4.9
Bluff Ridge School,Syracuse,UT,84075,Davis County,False,Elementary,PK,6,3,23.7
Ashley School,Vernal,UT,84078,Uintah County,False,Elementary,K,5,1,20.6
Vernon School,Vernon,UT,84080,Tooele County,False,Elementary,K,6,n/a,17.0
Antelope Canyon Elementary,West Jordan,UT,84081,Salt Lake County,False,Elementary,K,6,2,23.4
Anna Smith School,Wendover,UT,84083,Tooele County,False,Elementary,PK,6,n/a,13.7
Heartland School,West Jordan,UT,84084,Salt Lake County,False,Elementary,K,6,1,15.0
Legacy Preparatory Academy,Woods Cross,UT,84087,Davis County,False,Alternative,K,9,n/a,17.7
Challenger School - West Jordan,West Jordan,UT,84088,Salt Lake County,True,Private,PK,1,n/a,17.6
Bell Canyon Montessori School,Sandy,UT,84092,Salt Lake County,True,Private,PK,2,n/a,6.3
Albion Middle,Sandy,UT,84093,Salt Lake County,False,Middle,6,8,5,24.9
Alta High,Sandy,UT,84094,Salt Lake County,False,High,8,12,4,25.7
Anthem Preparatory School,South Jordan,UT,84095,Salt Lake County,True,Private,PK,12,n/a,6.5
Advantage Arts Academy,Herriman,UT,84096,Salt Lake County,False,Elementary,K,6,1,19.6
Arches Academy,Orem,UT,84097,Utah County,True,Private,PK,8,n/a,5.6
Creekside Kids Academy,Park City,UT,84098,Summit County,True,Private,PK,1,n/a,9.5
Horizonte Instruction & Training Center,Salt Lake City,UT,84101,Salt Lake County,False,High,7,12,n/a,8.5
City Academy,Salt Lake City,UT,84102,Salt Lake County,False,High,7,12,n/a,7.6
Ensign School,Salt Lake City,UT,84103,Salt Lake County,False,Elementary,PK,6,5,20.2
Dual Immersion Academy,Salt Lake City,UT,84104,Salt Lake County,False,Elementary,PK,8,0,20.7
Emerson School,Salt Lake City,UT,84105,Salt Lake County,False,Elementary,K,6,4,15.1
Blind Region 2,Salt Lake City,UT,84106,Salt Lake County,False,Alternative,PK,12,n/a,0.2
Early Childhood Center,Murray,UT,84107,Salt Lake County,False,Elementary,PK,PK,n/a,53.0
Beacon Heights School,Salt Lake City,UT,84108,Salt Lake County,False,Elementary,K,6,5,18.2
Canyon Rim Academy,Salt Lake City,UT,84109,Salt Lake County,False,Elementary,K,6,5,22.4
Liberty School,Salt Lake City,UT,84111,Salt Lake County,False,Elementary,PK,6,0,17.4
I. J. And Jeanne Wagner Jcc Early Childhood Center,Salt Lake City,UT,84113,Salt Lake County,True,Private,PK,K,n/a,n/a
Granite Park Junior High,Salt Lake City,UT,84115,Salt Lake County,False,Middle,6,8,0,18.5
Backman School,Salt Lake City,UT,84116,Salt Lake County,False,Elementary,PK,6,0,15.0
Bonneville Junior High,Salt Lake City,UT,84117,Salt Lake County,False,Middle,6,8,2,23.6
Beehive School,Kearns,UT,84118,Salt Lake County,False,Elementary,PK,6,0,25.5
American Preparatory Academy - Accelerated School,West Valley City,UT,84119,Salt Lake County,False,Alternative,K,12,n/a,19.6
Academy Park School,West Valley City,UT,84120,Salt Lake County,False,Elementary,PK,6,0,18.9
Academy for Math Engineering & Science,Salt Lake City,UT,84121,Salt Lake County,False,High,9,12,5,19.4
Eisenhower Junior High,Taylorsville,UT,84123,Salt Lake County,False,Middle,6,9,1,24.3
Buttons N Bows,Salt Lake City,UT,84124,Salt Lake County,True,Private,PK,K,n/a,n/a
Ascent Academies of Utah - West Valley,West Valley City,UT,84128,Salt Lake County,False,Elementary,K,6,0,21.5
Arcadia School,Taylorsville,UT,84129,Salt Lake County,False,Elementary,PK,6,0,20.3
Century School,Bear River City,UT,84301,Box Elder County,False,Elementary,K,5,2,21.9
Box Elder High,Brigham City,UT,84302,Box Elder County,False,High,10,12,3,23.6
Corinne Early Learning Center,Corinne,UT,84307,Box Elder County,False,Elementary,PK,PK,n/a,Unknown
Snowcrest Junior High,Eden,UT,84310,Weber County,False,Middle,7,9,4,17.7
Fielding School,Fielding,UT,84311,Box Elder County,False,Elementary,K,5,3,23.1
Bear River High,Garland,UT,84312,Box Elder County,False,High,10,12,1,25.0
Grouse Creek Elementary,Grouse Creek,UT,84313,Box Elder County,False,Elementary,K,6,n/a,5.5
Freedom School,Hooper,UT,84315,Weber County,False,Elementary,K,6,2,22.4
Waypoint Academy,Huntsville,UT,84317,Weber County,True,Private,8,12,n/a,4.2
Cedar Ridge School,Hyde Park,UT,84318,Cache County,False,Elementary,K,6,4,24.3
Canyon School,Hyrum,UT,84319,Cache County,False,Elementary,PK,6,3,24.7
Lewiston School,Lewiston,UT,84320,Cache County,False,Elementary,PK,6,4,23.7
Adams School,Logan,UT,84321,Cache County,False,Elementary,PK,5,4,20.4
Logan River Academy,Logan,UT,84323,Cache County,True,Private,7,12,n/a,n/a
Mountainside School,Mendon,UT,84325,Cache County,False,Elementary,PK,6,5,22.2
Millville School,Millville,UT,84326,Cache County,False,Elementary,PK,6,4,21.5
Park Valley Elementary,Park Valley,UT,84329,Box Elder County,False,Elementary,K,6,n/a,11.0
Providence School,Providence,UT,84332,Cache County,False,Elementary,K,6,4,24.8
North Cache Middle School,Richmond,UT,84333,Cache County,False,Middle,7,8,5,22.7
Birch Creek School,Smithfield,UT,84335,Cache County,False,Elementary,PK,6,4,24.4
Snowville School,Snowville,UT,84336,Box Elder County,False,Elementary,K,5,n/a,13.5
Harris Intermediate,Tremonton,UT,84337,Box Elder County,False,Middle,6,7,n/a,21.1
Elias Academy,Wellsville,UT,84339,Cache County,True,Private,5,12,n/a,4.0
Willard School,Willard,UT,84340,Box Elder County,False,Elementary,PK,1,n/a,27.0
Bridger School,Logan,UT,84341,Cache County,False,Elementary,PK,5,0,20.7
Contracted Special Education,Ogden,UT,84401,Weber County,False,Alternative,K,12,n/a,Unknown
Berean Baptist Academy,Ogden,UT,84403,Weber County,True,Private,K,11,n/a,4.1
Ben Lomond High,Ogden,UT,84404,Weber County,False,High,10,12,0,22.1
Bonneville High,Ogden,UT,84405,Weber County,False,High,10,12,0,21.0
No. UT. Acad. of Math Engineering & Science Ogden,Ogden,UT,84408,Weber County,False,High,10,12,n/a,19.5
Bates School,Ogden,UT,84414,Weber County,False,Elementary,K,6,3,23.8
Carbon High,Price,UT,84501,Carbon County,False,High,9,12,3,21.7
Navajo Mountain High,Tonalea,AZ,84510,San Juan County,False,High,9,12,n/a,6.0
Albert R. Lyman Middle,Blanding,UT,84511,San Juan County,False,Middle,6,8,1,17.2
Bluff School,Bluff,UT,84512,San Juan County,False,Elementary,PK,5,n/a,12.1
Castle Dale School,Castle Dale,UT,84513,Emery County,False,Elementary,K,5,n/a,18.1
Cleveland School,Cleveland,UT,84518,Emery County,False,Elementary,PK,5,n/a,22.6
Ferron School,Ferron,UT,84523,Emery County,False,Elementary,PK,5,n/a,23.5
Book Cliff School,Green River,UT,84525,Emery County,False,Elementary,PK,6,n/a,15.5
Helper Middle,Helper,UT,84526,Carbon County,False,Middle,6,8,3,16.9
